termid,courseid,title,prof_string,all_listings_string,area,prereqs,descrip
"1144","001303","Early China - Early Chinese Historiography","Martin Kern","EAS 504","","","Early Chinese Historiography: Zuo Zhuan  Shiji  Hanshu. Readings in the major historiographic texts of early China. Close comparison between Shiji and Hanshu. Analysis of the defining features of early Chinese historiography in relation to contemporaneous literary thought."
"1144","001125","Problems in Greek Literature - Philostratus' Life of Apollonius Tyana","Janet D. Downie","CLA 514 HLS 514","","","This seminar considers the early third century Life of Apollonius of Tyana  Philostratus' fictionalised biography of a well-known first century sage. More than a birth to death narrative  the Life is encyclopedic in its range: through Apollonius Philostratus examines the cultural priorities of his day in an adventerous and exploratory literary work. We set the Life in its cultural and political context  and use the text as a launching point to discuss topics such as ancient biography  fiction  ethnography and travel writing  paradoxography  wisdom traditions  and the margins of the Greco-Roman world."
"1144","012122","Policy Research Seminar","Avraham Y. Ebenstein Jeffrey S. Hammer Christina Davis Meg Jacobs Sophie Meunier Aitsahalia Marta Tienda Keren Yarhi-Milo","WWS 404","SA","","The junior policy research seminar serves to introduce departmental majors to the tools  methods  and interpretations employed in policy research and writing. Students may choose from a range of topics."
"1144","011659","Topics in Theory and Practice of Anthropology: (Half-Term) - Science and Technology Studies and Race","Carolyn M. Rouse","ANT 522","","","Scientific and social scientific research on health and social disparities continue to reproduce the notion that racial differences are real through a process described as racial recursion. This class explores how research methods contribute to the reproduction of essentialist or behaviorist theories of race and difference. The texts used for this class focus on new research in epigenetics  neuroscience  and economics in order for students to be able to interrogate culture of poverty theories and the use of race as a proxy for DNA and human potential."
"1144","009076","Epidemiology","Noreen Goldman","WWS 598 POP 508","","This is a required course for graduate students in the Health and Health Policy certificate program..","Course covers the basic concepts and methods of epidemiology and demonstrates how these can be applied to improve population health and reduce health inequities. Topics include: measuring the health of the population  understanding the causes of poor health  developing interventions for improving health  translating evidence into practice  and evaluating the impact of policies and programs. Key epidemiological concepts such as association  bias and confounding are covered  as well as the main epidemiological study designs."
"1144","004870","Intermediate Persian II","Amineh Mahallati","PER 107","","PER 105 or Permission Of Instructor..","The emphasis is on reading modern and classical prose  and writing modern prose. Classes are conducted mostly in Persian. Advanced grammar drills and translation exercises."
"1144","003366","South African History  1497 to the Present","Emmanuel H. Kreike","HIS 316","HA","P/D/F option is not available to History concentrators.","South Africa's past and present were and are closely intertwined with those of its neighbors  including Angola  Zimbabwe  and Mozambique. South Africa's industrial expansion  for example  relied on thousands of migrant laborers from its neighbors. The course will highlight a variety of themes  including the rise and fall of African empires (Great Zimbabwe and the Zulu kingdom)  the effects of European colonization  and the repression caused by the Apartheid system. The course will also focus on the dramatic political changes that occurred in the 1990s  including the end of the wars in the region and the rise of democracy."
"1144","012649","Mexican American History","Rosina A. Lozano","HIS 306","HA","","The course follows the major themes and issues surrounding the history of Mexican Americans in the United States. It seeks to explain the historical origins of the continuing debates over land ownership  assimilation expectations  discrimination  immigration regulation  and labor disputes. The course focuses primarily on the US citizens created after the Mexican American War and Mexican immigrants to the US. It looks transnationally at Mexico's history to explain US shifts in public opinion and domestic policies. While the course examines the impact of Mexican Americans in many regions of the country  it will focus on those in the Southwest."
"1144","011947","Readings in Japanese Academic Style II","Keiko Ono","EAS 564","","","The second half of the two-semester course  which trains students in reading the particular style of Japanese academic writing. The second semester particularly focuses on academic writings from Meiji to the 1950s  including brief introduction of necessary Classical Japanese Grammar for this purpose. Course conducted in English."
"1144","009746","Tragedy","Ken Nielsen","WRI 187","","","See the Princeton Writing Program website."
"1144","009629","Multilevel Models (Half-Term)","Germán Rodriguez","POP 510","","WWS 509 or equivalent.","An introduction to statistical methods for the analysis of multilevel data  such as data on children  families  and neighborhoods. Reviews fixed- and random-effects models for clustered and longitudinal data. Presents multilevel random-intercept and random-slopes models  discussing model fitting and interpretation  centering and estimation of cross-level interactions  and extensions to binary and count data using maximum likelihood and Bayesian methods. Course emphasizes practical applications using the multilevel package MLwiN. Half-term course  offered second half of spring term."
"1144","002985","Summer Course in Geologic Field Methods","Laurel P. Goodell","GEO 300","STL","","Introduction to modern geologic field methods. Local and regional problems studied from base camp at Red Lodge  Montana. Five weeks during summer usually following sophomore year. Prerequisite: one year of college geology."
"1144","001542","Ecology and Epidemiology of Parasites and Infectious Diseases","Andrew P. Dobson","EEB 328","STL","EEB 321 and enrollment in the EEB Spring semester in tropical biology taught in Panama..","An introduction to the biology of viruses  bacteria  fungi  protozoa  worms  arthropods  and parasitic plants. The major emphasis will be on the parasites of animals and plants  with further study of the epidemiology of infectious diseases in human populations. Studies of AIDS  anthrax  and worms  and their role in human history will be complemented by ecological and evolutionary studies of fig wasps  measles  myxomatosis  and communities of parasitic helminths. The course combines lectures with daily field laboratories to explore the dynamics and abundance of parasite in a variety of host species in the Panama Canal zone."
"1144","011943","Chemical Biology II","Tom Muir Mohammad R. Seyedsayamdost","CHM 541 QCB 541","","","The course provides an in depth treatment of protein chemistry and natural products biosynthesis. Topics include; amino acid  peptide and protein chemistry; protein engineering; the logic and enzymology of natural product biosynthesis with a focus on non-ribosomal peptide synthesis and polyketide synthesis."
"1144","002854","Advanced French","Katie Chenoweth  Course Head Harriet A. Jackson","FRE 108","","Placement through the University's Placement Test  completion of FRE 105  or permission of the Director of French Language Program..","FRE 108 is an intermediate advanced course  with a brand new syllabus. We'll take you on a journey through various periods of French history and culture and offer an opportunity to reflect on important questions at the center of controversial debates: national identity  immigration  relationships with the Francophone world and former colonies  the role of the State in the shaping of the nation  etc. We have selected a variety of authentic materials (films  videos  music  newspapers articles and literary texts) and carefully incorporated them into our curriculum so you'll develop your ability to communicate in French."
"1144","003436","Junior Seminars","Ekaterina Pravilova","HIS 400","HA","","A special section of HIS 400 for sophomores intending to major in History and who intend to spend Junior year fall term or the year abroad. Normally required of all juniors in the fall term  the seminar serves to introduce majors to the tools  methods and interpretations employed in historical research and writing. This seminar will concentrate on the history of property: cultures  practices and institutions of ownership in Europe  United States and Asia  from Early Modern time to the 1990s."
"1144","011097","Global Air Pollution","Mark A. Zondlo","CEE 311 CHM 311 GEO 311 ENE 311","","CEE 303 or CHM 303/304 or Instructor's Permission.","Students will study the chemical and physical processes involved in the sources  transformation  transport  and sinks of air pollutants on local to global scales. Societal problems such as photochemical smog  particulate matter  greenhouse gases  and stratospheric ozone depletion will be investigated using fundamental concepts in chemistry  physics  and engineering. For the class project  students will select a trace gas species or family of gases and analyze recent field and remote sensing data based upon material covered in the course. Environments to be studied include very clean  remote portions of the globe to urban air quality."
"1144","010037","Transformation of the Ancient World: Byzantium 500-1200","John F. Haldon","HIS 355 HLS 355 CLA 355","HA","PDF option is not available to History concentrators..","This course introduces the history and culture of Byzantium  with some material on the medieval European world to the West and the Islamic states to the East. We will focus on the development of Byzantine society and economy  on how the state worked  and how Byzantium related to its neighbors to both the West and the East. Why did the eastern Roman empire survive the barbarian invasions of the fifth and sixth centuries? How was the state ruled and by whom? How did it deal with the powerful Islamic states to the East? How and why did the Byzantines arouse the hostility and suspicion of the medieval West and the papacy?"
"1144","010002","An Introduction to Engineering","Jay B. Benziger Michael G. Littman Stephen A. Lyon Peter J. Ramadge","EGR 194","","","This course offers an introduction to the various disciplines of engineering. It is a project-based sequence (Energy Conversion and the Environment  Robotic Remote Sensing  and Wireless Image & Video Transmission) that covers engineering disciplines and their relationship to the principles of physics and mathematics."
"1144","003304","Intermediate Hebrew II","Esther Robbins","HEB 107","","HEB 105 or Permission Of Instructor..","Completion of two-year textbook  Ha-Yesod  and reading and discussion of selected additional texts (newspaper  stories  poems  etc.) Extensive practice in conversation  writing and reading and tasting Hebrew literature."
"1144","008376","Cultural Landscapes","Emma K. Ljung","WRI 147","","","See the Princeton Writing Program website."
"1144","001413","The Economics of Uncertainty","Dilip J. Abreu","ECO 317","SA","ECO 310  MAT 175 (or MAT 201 & 202)  ECO 202 (or equivalent knowledge of probability theory).","This is an advanced microeconomic theory course. Using the concepts and mathematical techniques developed in ECO 310  the following topics are studied: [1] Theories of choice under uncertainty. [2] Risk aversion and applications to insurance and portfolio choice. [3] Equilibrium under uncertainty with applications to financial markets. [4] Asymmetric information: moral hazard and adverse selection. [5] Applications to the design of incentives and contracts."
"1144","001436","Microeconomic Theory II","Roland J. Benabou Sylvain Chassang","ECO 502","","","This course is the second term of a 2 term sequence in Microeconomics."
"1144","008344","Utopias  Dystopias  and Manifestos","Brendan J. Wright","WRI 134","","","See the Princeton Writing Program website."
"1144","001455","Corporate Finance","Hyun S. Shin","ECO 526 FIN 526","","","Introduction to corporate finance covering theories and empirical evidence about principal-agent models of firm managerial structure  takeover bids  capital structure  corporate governance; regulation of financial markets; financial markets and institutions with a focus on asymmetric information  transaction costs  or both; dynamic models of market making; and portfolio manager performance evaluation. Pre-requisite: ECO 525."
"1144","007975","Design of Large-Scale Structures: Buildings","Richard B. Garlock","CEE 511","","","This course will focus on the structural design of buildings and is open to students of engineering and of architecture who meet the prerequisites. The course will culminate in a major building design project incorporating knowledge and skills acquired in earlier course work. Structural design is considered from concept development to the completion of detailed design while incorporating appropriate engineering standards and multiple realistic constraints."
"1144","012180","Tropical Agriculture","Cheryl A. Palm","EEB 382","","EEB 211 and EEB 321. Open to students enrolled in the field semester in Kenya..","Kenya has some of the most diverse set of crops and farming systems in Africa allowing students to compare productivity  diversity  and ecological processes. Students will spend their time exploring the varied agro-ecosystems  crops  livestock  climates  and soils under which agriculture is practiced in Kenya. The course includes key readings and discussions  intensive field sampling  GIS applications  and modeling. In addition  students will be exposed to the various ecological processes and ecosystem services provided by or interfered with by agriculture. Limited to students in the Tropical Biology and Sustainability Program in Kenya."
"1144","002848","Intensive Intermediate and Advanced French","Murielle M. Perrier","FRE 102","","FRE 101 and Permission of Instructor..","FRE 102-7 is an intensive double course designed to help students develop an active command of the language. Focus will be on reading and listening comprehension  oral proficiency  grammatical accuracy  and the development of reading and writing skills. A solid grammatical basis and awareness of the idiomatic usage of the language will be emphasized. Students will be introduced to various Francophone cultures through readings  videos and films."
"1144","000904","Molecular Basis of Cancer","Yibin Kang","MOL 523","","","We explore the molecular events leading to the onset and progression of human cancer. We review the central genetic and biochemical elements that make up the cell cycle  followed by a survey of the signal transduction pathways and checkpoints that regulate it. We discuss oncogenes  tumor suppressor and mutator genes that act in these pathways and review the role of viral oncogenes and their action on cells. We investigate the role of cancer stem cells and the interaction between tumor and the host environment. We explore specific clinical case studies in light of the molecular events underlying different cancers."
"1144","007268","Film Theory","P. Adams Sitney","VIS 442 COM 430","LA","","A seminar centering on the film theories of philosopher Gilles Deleuze with screenings of the films and readings of the essays central to the formation of his thought."
"1144","000988","Organic Chemistry II: Foundations of Chemical Reactivity and Synthesis","Henry L. Gingrich Erik J. Sorensen","CHM 304","STL","Prerequisite: CHM 301 or CHM 303..","This course begins by discussing the chemical consequences of conjugation and the Diels-Alder reaction. After a coverage of aromaticity and the chemistry of benzene  we then move into the heart of the course: the nature and reactivity of the carbonyl group  a subject that is central to both mainstream organic chemistry and biochemistry. Throughout this course  an effort will be made to demystify the art of chemical synthesis. This course is appropriate for chemistry majors  premedical students  and other students with an interest in organic chemistry and its central position in the life sciences."
"1144","010699","Religion and Culture Workshop","Jessica Delgado","REL 522","","REL 521.","A weekly  year-long workshop devoted to the critical discussion of research in progress in the ethnographic  historical  and normative study of religion and culture. Designed for dissertation writers receiving fellowships from the Center for the Study of Religion and post-doctoral fellows."
"1144","012036","War in the Modern Western World","David A. Bell","HIS 283","HA","","A survey of the history of war in the Western world since the late middle ages. Will cover both \"operational\" military history (strategy  tactics  logistics  mobilization  etc.)  and also the relationship of war to broad changes in politics  society and culture."
"1144","008025","Introduction to Movement and Dance","Aynsley L. Vandenbroucke","DAN 209","LA","","Designed for people with little or no previous training in dance  the class will be a mixture of movement techniques  improvisation  choreography  observing  writing  and discussing. Students will investigate their own movement patterns and delve into many facets of dance and the cultural questions surrounding it. We will explore the role of dancer  choreographer  audience member  and critic in relation to such topics as aesthetic questions  politics  identity  religion  and complex views of the human body."
"1144","001197","Characterization of Materials","Nan Yao","MSE 505","","","A multidisciplinary course offering a practical introduction to techniques of imaging structure and compositional analysis of advanced materials. Focus on principles and applications of various characterization methods. Covered topics include AFM  SEM  TEM  XRD  EDX/WDX  EELS  Raman  Ellipsometry  Confocal Microscopy  sample preparation and image processing  etc. Hands-on experience is emphasized."
"1144","003977","Roman Historians of the Empire","Brent D. Shaw","LAT 339","HA","LAT 203 or Permission of Instructor..","We will read two 'biographical' accounts in the historical writings of Tacitus: One on the life of his father-in-law Agricola and the other on the death of the crown prince Gemanicus."
"1144","012300","Screenwriting for a Global Audience","Christina Lazaridi","CWR 451 VIS 451","LA","By application only (no pre-requisites).","How can screenwriters create stories for global consumption? How can they remain grounded in an understanding of human nature  while working to innovate visual narrative forms? This course will analyze elements of storytelling techniques used across cultures and time  through an investigation of how the human brain processes narrative visual information. Using fairytales  films and new media  as well as scientific and technological breakthroughs in the understanding of brain function  the course will give students techniques for communicating a dramatic continuum to the human brain using traditional and cutting edge film/media platforms."
"1144","004409","Tonal Syntax","Daniel L. Trueman","MUS 206","LA","MUS 205 or Permission of Instructor..","MUS 206 begins by making relevant connections between the modal counterpoint of the 16th century (studied in MUS 205) and tonality as it evolved in the 18th century. Fundamental tonal concepts will then be explored in later music including Chopin and Brahms."
"1144","000334","Architecture Design Studio","Jesse A. Reiser","ARC 506","","Two vertical studios are required for all M.Arch. students. Three-year M.Arch. students are required to complete Digital Media Workshops before entering the Vertical Studio sequence..","Vertical Design Studios examine architecture as cultural production  taking into account its capacity to structure both physical environments and social organizations. Projects include a broad range of project types  including individual buildings  urban districts and landscapes."
"1144","002500","Photonics and Light Wave Communications","Paul R. Prucnal","ELE 454","","","This course provides a working knowledge of the components comprising fiber-optic networks  which form the backbone of today's communication networks  including the global internet  4G wireless  home access (e.g.  FiOS)  and data center networks. The operation of lasers  fiber optics and optical routers will be discussed  as will current applications such as fiber to the home  the broadband wireless-optical interface  all-optical switching  signal processing and computing  and security in fibers. The course provides hands-on lab experience with fiber measurements and splicing  and frequent visits to the fiber optics lab and demonstrations."
"1144","012668","Graphic Design: Typography","David W. Reinfurt","VIS 215 CWR 215","LA","","This studio course introduces students to graphic design with a particular emphasis on typography. Students learn typographic history through lectures that highlight major shifts in print technologies and through their engagement in studio design projects. Class readings provide the raw material for hot metal typesetting in the letterpress print shop  photo-typesetting in the mechanical paste-up studio  and state of the art typesetting and design software in the digital computer lab. Overall  the workshop synthesizes hands-on graphic design skills with aesthetic awareness and a critical vocabulary."
"1144","002087","Senior Independent Work (B.S.E. candidates only)","Adam Finkelstein Margaret R. Martonosi","COS 498","","Open to qualified juniors if they have already taken COS 398. BSE candidates only..","Provides an opportunity for a student to concentrate on a \"state-of-the-art\" project in computer science. Topics may be selected from suggestions by faculty members or proposed by the student. The final choice must be approved by the faculty advisor."
"1144","011440","Sociology of Technology","Janet A. Vertesi","SOC 357","SA","","You are probably reading this course description on a computer. By day's end you may talk to a friend on your cell phone  buy something on the internet with a credit card  bicycle to campus  or drive to the store. Technology is everywhere and it is easy to see how it influences our lives  but where do new technologies come from  how are they picked up and used  and how do our values and social norms influence their design and development? Addressing these questions with examples from the railroad to cybernetics  from the birth control pill to DRM  this course provides an introduction to the field of the Sociology of Technology."
"1144","004915","Philosophy of Mathematics","John P. Burgess Hans P. Halvorson","PHI 314","EC","One previous course in philosophy or logic  or instructor's permission..","If we have any clear and distinct knowledge  then it's knowledge about mathematical facts such as that 2+2=4. What is it about the practice of mathematics that enables it to produce such apparently certain knowledge? We investigate the evolution of mathematical thought  and in particular  the development of the notion of mathematical rigor. This development culminates in the 19th century rigorization of mathematical analysis   and the ensuing early 20th century debates about the foundations of mathematics. We then turn to recent discussions about the notion of structure in mathematics  and its relation to the notion of rigor."
"1144","009974","Latin: An Intensive Introduction","Robert A. Kaster","LAT 103","","","This is an intensive introduction to the Latin language: LAT 103 covers the material of LAT 101-102 in a shorter time through increased class time. Students completing the course will be prepared to take LAT 105."
"1144","001136","Vergil - Eclogues","Yelena Baraz","CLA 533","","","After an introductory session on the pastoral  we will read the entire collection  reading each poem closely with attention to its relation to both earlier and later pastoral tradition. We will also explore issues of arrangement within the collection."
"1144","012671","Autobiographical Storytelling","Brian E. Herrera","THR 340 CWR 340","LA","Enrollment is permission by instructor -- please contact Professor Brian Herrera at: bherrera@princeton.edu for enrollment interest..","Every life delivers a story (or three) worth telling well. This workshop course rehearses the writing and performance skills necessary to remake the raw material drawn from lived experience into compelling autobiographical storytelling. Course participants will work in an array of storytelling modes (including stand-up comedy  testimonio  first-person media  slam poetics  etcetera) and will draw from those techniques to devise  document and perform an original work of autobiographical storytelling at semester's end."
"1144","008013","Directed Research II","Ronnie Sircar","ORF 510","","","Under the direction of a faculty member  each student carries out research and presents the results. Directed Research II has to be taken before the General Exam."
"1144","001191","Materials Science and Engineering","Lynn Loo","MSE 301","","Calculus  physics  and chemistry. Course will expect some level of organic chemistry; students to carry out some basic derivation of equations. Freshmen should speak with course instructor for approval to enroll..","An introduction to the structure and properties of important current and future materials  including metals  semiconductors  and polymers. Emphasis will be placed on the phase behavior and processing of materials  and how structure in these materials impact their macroscopic physical  electrical  and thermal properties."
"1144","006963","Topics in Science Technology and Environmental Policy - Biotechnology Policy","Lee M. Silver","WWS 586 MOL 586","","","This course provides in-depth analysis of selected topics in biotechnology that are currently the focus of intense debate in the public and policy arenas. Topics include genetic modification of plants and animals  genetic testing in human populations  stem cells  cloning  and advanced reproductive technologies. Each topic is examined from the perspective of potential commercial applications  risk/benefit analysis  impact on individuals and society  the viewpoints of supporters and detractors  and the political response in the U.S. and other countries."
"1144","001801","Advanced Heat and Mass Transfer","Clifford P. Brangwynne","CBE 505","","","A survey of modeling and solutions methods for processes involving heat and mass transfer. Topics will include convective and diffusive transport  conservation equations  scaling principles and approximation techniques  forced convection  multi-component energy and mass transfer as well as buoyancy and turbulent driven transport."
"1144","010924","Women's Leadership in Modern America","Karen Y. Jackson-Weaver","AMS 345 GSS 347","SA","","This course examines issues related to gender  race  and class as substructures which shape the leadership of women in modern America. One of the focuses of the course will be to critique meanings of leadership particularly as we study the meaning of freedom in American society within the context of the civil rights and women's movements. Drawing upon a myriad of primary sources including speeches  autobiographical accounts  newspapers  television and film programs  we will highlight how several contemporary American historiographies situate women as activists versus leaders and the significance of this projection."
"1144","010070","Introduction to the History of Art: Renaissance to Contemporary","Lia R. Markey","ART 101","LA","","An introduction to selected periods and works of art and architecture from the Renaissance to the present as well as an introduction to the discipline of art history. Two lectures  one preceptorial."
"1144","012635","Peacemaking","William L. Nash","WWS 313 POL 468","SA","","This seminar will assess the history  objectives  and effectiveness of international peace operations including peacemaking  peacekeeping  peace enforcement  and peacebuilding efforts. Informed by current and recent operations in places such as the Balkans  Africa  and the Middle East  the class will assess progress by the international community in its ability to respond effectively to the political  economic  and social transitions in post-conflict societies. The seminar will also study the development of U.S. policy toward peace operations."
"1144","008125","Markov Processes","Erhan Çinlar","ORF 554","","ORF 526  527  and 551.","Markov processes with general state spaces; transition semigroups  generators  resolvants; hitting times  jumps  and Levy systems; additive functionals and random time changes; killing and creation of Markovian motions."
"1144","004905","The Philosophy of Kant","Desmond P. Hogan","PHI 304","EC","","An examination of Kant's Critique of Pure Reason."
"1144","001209","Creative Writing (Literary Translation)","Idra R. Novey","CWR 206","LA","This class is open to any student with fluency in a language in addition to English  by application only. Students apply with either 3-4 pages of original literary translation  or a paragraph explaining their interest in the course. See the Creative Writing Program webpage for application information..","Practice in the translation of literary works from another language into English supplemented by the reading and analysis of standard works. Criticism by professionals and talented peers encourages the student's growth as both creator and reader of literature. Students must be fluent in their chosen language."
"1144","008032","Seminar. Renaissance Art","Lia R. Markey","ART 440","LA","","\"Medici Florence: Art  Patronage and Collecting\" examines the artistic interests of this eminent family in relation to cultural  economic  political and religious transformations in Florence from the 15th through 17th centuries. More broadly  it explores the value of patronage studies in art history  considering issues such as the agency of the artist  political propaganda  corporate identity  female patronage and religious sponsorship. Class readings combine the study of documentary sources with primary sources as well as  secondary sources on specific family members  artists  and works of art and architecture."
"1144","012568","History and Theory","Jonathan I. Levy Max D. Weiss","HIS 505","","","This graduate seminar provides an introduction to readings in modern social theory. Each week we read selections from a different analytical and/or disciplinary perspective. By no means a comprehensive survey  students from all disciplines will acquire the critical interpretive skills to integrate theoretical tools into their own research agenda."
"1144","011410","Special Topics in Contemporary Practice - Body  Object  Sound: Translation and the Making of Performance","Suzanne Bocanegra Susan S. Marshall Jason Treuting","DAN 304 ATL 325 MUS 325 VIS 325","LA","","Join percussionist Jason Treuting  visual artist Suzanne Bocanegra  and choreographer Susan Marshall in creating and performing art works with your classmates. This course examines the art of engaging in playful cross-disciplinary collaboration. What happens when one medium is translated to another  then back again  and then to something else entirely? This hands-on workshop will focus on the process of collaboration and the how of constructing works that involve sound/music  objects and the body. This class is both for seasoned creators/performing artists and for those with less experience who possess an adventurous and curious spirit."
"1144","004159","Honors Linear Algebra","Tasho S. Kaletha","MAT 217","QR","","A rigorous course in linear algebra with an emphasis on proof rather than applications. Topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  the Cayley-Hamilton theorem  Jordan form  the spectral theorem for normal transformations  bilinear and quadratic forms."
"1144","011797","Israeli Media: Barometer and Engine of Sociopolitical and Cultural Change","Esther Robbins","HEB 403","EM","","This course uses various forms of Israeli media  including television shows  web sites  blogs  and newspapers  to explore the ethical and moral dimensions of contemporary debates on cultural pluralism in Israel and tensions in Israeli society. Topics include relations between Jews and Arabs  rifts between Orthodox and secular Jews  and the challenges of accommodating and integrating into a single society immigrants who come from diverse backgrounds and lack a common immigrant experience. The course is intended for advanced speakers of Hebrew."
"1144","002445","Graduate Seminar in Mechanical & Aerospace Engineering","Edgar Y. Choueiri","MAE 598","","","A seminar of graduate students and staff presenting the results of their research and recent advances in flight  space  and surface transportation; fluid mechanics; energy conversion; propulsion; combustion; environmental studies; applied physics; and materials sciences. There is one seminar per week and participation at presentations by distinguished outside speakers."
"1144","000491","Intermediate Arabic II","Nancy A. Coffin","ARA 107","","ARA 105 or Permission Of Instructor..","Study of Arabic grammar and syntax  and use of the language in functional contexts. Reading of extra material from articles  newspapers  short stories. Discussions are held in the Arabic language to enhance the students' speaking skills."
"1144","003952","The Origins of Rome: Livy and Vergil","Melissa Haynes","LAT 108","","LAT 105 or Permission of Instructor..","We will read selections from Livy and Vergil  the masters of prose and poetry respectively in the period of Augustus. Our objectives are: to develop the ability to read Latin with greater ease and enjoyment; to improve sight-reading skills; to experience the artistry of Latin prose and poetry; and to examine some of the questions associated with the Romans' interpretation of their history."
"1144","002846","Beginner's French II","Vincent Chanethom  Meghan L. Gottschall","FRE 102","","FRE 101 or Permission Of Instructor. No credit is given for FRE 101 unless FRE 102 is successfully completed..","The main objective of this course is to enable you to achieve intermediate communication proficiency in French. All four skills: listening  speaking  reading and writing will be actively practiced in realistic communicative situations  through a variety of activities designed to help you strengthen newly acquired vocabulary and grammatical structures. You will learn to talk about events and people  construct narratives in French and develop reading and writing skills that will be a foundation for literacy in the target language. There is a wide use of authentic material from France and the Francophone world throughout the course."
"1144","000997","Oil to Ozone: Chemistry of the Environment","François Morel Anne M. Morel-Kraepiel","CHM 333 ENV 333 GEO 333","STN","CHM 202 or CHM 204 or equivalent. (Consult instructor.).","The chemical background of environmental issues. Topics include energy and fuels  global change  ozone  air pollution  chemistry of natural waters  pesticides  and heavy metals."
"1144","009742","Program and Policy Evaluation","Jean B. Grossman Pallavi Nuka","WWS 515","","WWS 507B/507C or instructor's permission.","This course introduces students to evaluation. It explores ways: to develop and implement research-based program improvement strategies and program accountability systems; to judge the effects of policies and programs; and to assess the benefits and costs of policy or program changes. Students study a wide range of evaluation tools; read and discuss both domestic and international evaluation examples and apply this knowledge by designing several different types of evaluations on programs of their choosing."
"1144","009558","African American Literature: Harlem Renaissance to Present","Christopher M. Brown","AAS 359 ENG 366","LA","","This course explores the relationship between cultural production and historical phenomena (such as the Great Migration  the Harlem Renaissance  and the Civil Rights Movement  for example) in 20th- and 21st-century African American literature. Additionally  we will consider the place of African American literature and cultural production in a global narrative that encompasses decolonization  multiculturalism and globalization. Primary texts include novels  short stories  poetry and video and performance art."
"1144","002680","Major Author(s) - Mourning America: Emerson and Douglass","Eduardo L. Cadava","ENG 411 AAS 413","LA","","This course focuses on the literary and political writings of these two \"representative men\" of the 19th century. Suggesting that the promise of America has yet to be realized  they argue that democracy can be furthered through acts of writing. The course stages an encounter that may revise our understanding of both of these writers  especially in relation to issues of slavery  racism  and capital. Demonstrating that Douglass' strategies of writing have relays with Emerson's points to the political and historical character of Emerson's writings but also to the profoundly literary elements of Douglass' political writings."
"1144","012574","From Passing to Post-Racial: American Literature on the Color Line","Christopher M. Brown","AAS 527 ENG 527","","","American literature's ambivalent relationship with racial difference has produced many of its most memorable texts. And  perhaps unsurprisingly  that ambivalence has often been figured in the conceit of the passing novel. In this seminar we read literature by white and black authors from both ends of the Jim Crow era - passing novels from the Nadir and Modernist periods  and the neo-passing novels of the so-called \"post-racial\" moment - to assess the once and future vitality of what Toni Morrison has called the \"Afro-American presence in American literature.\" Readings are supplemented with contemporary critical theory."
"1144","007259","Advanced Questions in Photography","Deana Lawson","VIS 411","LA","VIS 211  212  213  219  315 or 316.","This class will investigate different approaches to the idea of \"the intimate\" in photography. How might photographs taken in private spaces defy dominant political narratives? To paraphrase Alice Walker  how might photographs connect us  in a caring way  to what feels like a dissolving world? Class lectures will look at the work of such artists as Nan Goldin  Emmet Gowin  Jacob Holt  and Louis Mendes  as well as vernacular images. Students will be expected to engage in research and discussion on the topic and produce a substantial body of photographs for presentation and final critique."
"1144","006811","Policy Issues and Analysis of Nonprofits  NGOs  and Philanthropy","Stanley N. Katz","WWS 504","","","Examines policy issues at international  national and local levels. Provides groundwork on nonprofits  NGOs  and philanthropy that can be followed with specialized courses on management and program evaluation. Emphasis on understanding how philanthropy  nonprofit  and NGO sectors operate  their niche alongside private and public sectors  revenue sources  impact on society  and converse effects of society and its institutions; the policy making process. Explores impact of reliance on government or overseas support for Third World NGOs; faith-based service provisions: accountability and transparency; advocacy; and government regulations."
"1144","005920","Pottery: Archaeology  Art  and Technology","Christina T. Halperin","FRS 162","LA","","See website"
"1144","005850","Experiencing India through Bollywood","Fauzia Farooqui","FRS 124","LA","","See website"
"1144","000976","General Chemistry II","Garnet K. Chan Robert P. L'Esperance","CHM 202","STL","This course is a continuation of CHM 201; also open to CHM 207 students. Students must have an AP score of at least 4 ","Continuation of 201. Principles of chemistry; introduction to chemical bonding and solid state structure; chemical kinetics  descriptive inorganic chemistry; laboratory manipulations  preparations  and analysis. Fulfills medical school entrance requirements in general chemistry and qualitative analysis. Three lectures  one class  one three-hour laboratory."
"1144","008403","Financial Risk Management","Birgit Rudloff","ORF 535 FIN 535","","","This course covers the basic concepts of modeling  measuring and managing financial risks. Topics include portfolio optimization (mean variance approach and expected utility)  interest rate risk  pricing and hedging in incomplete markets  indifference pricing  risk measures  systemic risk."
"1144","009048","Human Rights in an Age of Terror","Patricia L. Kennedy","WRI 177","","","See the Princeton Writing Program website."
"1144","001037","Topics in Organic Chemistry - Organic Chemistry and Catalysis","Bradley P. Carrow Paul J. Chirik","CHM 536","","","An in-depth discussion of transition metal-catalyzed reactions commonly used in modern organic synthesis (e.g. cross coupling  olefin metathesis  asymmetric hydrogenation  etc.). Emphasis is placed on the topic of selectivity (chemo-  regio-  and stereo-) and its mechanistic basis. The historical development  scope  and limitations of the methods are discussed. A prior course in organometallic chemistry (CHM 521) is recommended."
"1144","005590","Developmental Psychology","Isik Özge Öztürk","PSY 254","EC","","A survey of human development emphasizing the nature of children's minds and experience  developmental change  and the relation between child and adult mentation. How do children at different periods in development think  feel  and experience the world around them? Students will be involved in preschool settings."
