termid,courseid,title,prof_string,all_listings_string,area,prereqs,descrip
"1152","012796","Medieval Greek Literature","Emmanuel C. Bourbouhakis","CLA 320 HLS 320 MED 320","LA","","The subject of this course will be medieval Greek Romantic fiction. We will read translations of the four surviving novels written in twelfth-century Constantinople in a bid to answer questions about the link between eroticism and the novel  truth and invention in the middle ages  who read fiction and why  and what role  if any  did the medieval or Byzantine Romances have in the story of the European novel. Above all  we will seek to recover some of the pleasure felt by the medieval readers and audiences of these novels."
"1152","012821","History and the Body","Regina Kunzel","GSS 394 HIS 312","HA","","This course introduces students to new scholarship on the history of the body and the shifting political and cultural contests over understandings of the \"natural\" or \"normal\" body. Through readings in gender and sexuality studies  history  and disability studies  as well as autobiography  film  and other primary sources  we will explore changes in the ways in which human bodies have been conceived and represented  and will consider the work of historians and cultural theorists who move further to historicize the lived experience of the human body."
"1152","012830","Applied Algebra","Christine J. Taylor","MAT 340","QR","MAT202  MAT204  or MAT217.","An applied algebra course that integrates the basics of theory and modern applications for students in MAT  APC  PHY  CHE  COS  ELE. This course is intended for students who have taken a semester of linear algebra and who have an interest in a course that treats the structures  properties and application of groups  rings  and fields. Applications and algorithmic aspects of algebra will be emphasized throughout."
"1152","008345","Found Sound","Andrea L. Mazzariello","WRI 135","","","See the Princeton Writing Program website."
"1152","012335","International Financial History","Harold James","HIS 552","","","The course examines financial innovation and its consequences from the early modern period to present: it examines the evolution of trading practices  bills of exchange  government bonds  equities  banking activity  derivatives markets  securitization. How do these evolve in particular state or national settings  how are the practices regulated  how do they relate to broader processes of economic development and to state formation? What happens as financial instruments are traded across state boundaries  and how does an international financial order evolve? What are the effects of international capital mobility?"
"1152","009088","Political Economy Workshop","Matias Iaryczower|Thomas Romer","ECO 581","","","Seminar led by different guest professors each week to discuss their current research in the field of Political Economy. Third and fourth year graduate students are expected to attend; first and second year graduate students and faculty members are invited to attend."
"1152","000347","The Environmental Engineering of Buildings  Part I","Mahadev Raman","ARC 514","","All undergraduate students must have permission of the instructor to enroll..","The first part of a sequence taught over two terms that provides a broad introduction to Building Systems  Environmental Control and Energy Conservation. Sustainable design themes and environmentally responsible practices are stressed throughout and form a backdrop to all the instructional material provided. The fall course focuses on fundamental concepts and provides an introduction to Mechanical  Electrical  Plumbing  Lighting  Acoustical and Life Safety systems. ARC 515  taught in the spring  considers the design process and the integration of these systems into buildings."
"1152","006068","Studies in Religion and Morality - Monarchies  Empires  and Republics","Jeffrey L. Stout","REL 508","","","This seminar considers competing accounts of religion and its relation to domination  liberty  and political sovereignty  beginning with Dante and ending with Hume  but not including Hobbes and Locke."
"1152","010311","Behavioral Finance","Harrison Hong","ECO 468","","ECO 300 or ECO 310 required. ECO 310 and ECO 362 recommended..","Traditional finance typically considers that financial markets are efficient because investors are rational and maximize their expected utility from consumption. This course departs from this view and discusses how inefficiencies arise due to psychology and limits to arbitrage. The psychology of investors shapes their preferences and may impair their judgment. Whether these psychological factors have an impact on financial markets ultimately depends on arbitrageurs' ability to fight against mispricings. These issues will be covered through lectures and class games and will allow discussions about cognitive illusions and speculative bubbles."
"1152","010758","Quantitative Analysis and Politics","Marc Ratkovic","POL 345","QR","High school algebra. Familiarity with elementary probability theory and computer programming is useful  but not required..","Which countries are more likely to erupt in civil conflict? Does government aid increase support for incumbent politicians? Who is more likely to win the next election? Assessing questions like these  and others beyond political science  requires an understanding of statistical inference. This course provides the foundation necessary to conduct statistical analyses in the social sciences. The course will focus on statistical concepts  including probability  causality  estimation  and inference. Combining programming  statistical theory  and real world datasets  this course will introduce students to the basic principles of data analysis."
"1152","000991","The Quantum World","Herschel A. Rabitz|Jun Yang","CHM 305","STN","CHM 202 or CHM 204 or CHM 215; MAT 102 or MAT 104; PHY 101 or AP Physics in high school credit..","Introduction to quantum mechanics  surveying applications in chemistry  physics  and spectroscopy."
"1152","003137","Beginner's German I","Saskia Haag|James W. Rankin","GER 101","","Normally no credit given for GER 101 unless followed by GER 102. An afternoon section of GER 101 will focus on reading skills  in addition to oral communication  and is limited to graduate students. All participants  including graduate students  must be fully enrolled in the course..","The course lays a foundation for functional acquisition of German. Class time is devoted to language tasks that will foster communicative competence and will emphasize listening and reading strategies  vocabulary acquisition  authentic input  and oral production. Conducted in German."
"1152","006679","Topics in Spanish Civilization of the Golden Age - Gastronomy in Spanish Literature","Ronald E. Surtz","SPA 305","LA","A 200-level Spanish course or equivalent..","Cuisine is always more than nutrition; it functions as an agent of identity at both the regional and the national level. Moreover  gastronomy intersects with other manifestations of culture such as painting  literature  medicine  and religion. Readings  in addition to cookbooks  handbooks of table manners  and medical treatises  will include literary texts ranging from medieval to Golden Age to modern."
"1152","010507","East Asian Humanities I: The Classical Foundations","Tineke M. D'Haeseleer|Haruko Wakabayashi","HUM 233 EAS 233 COM 233","EM","First year students are welcome. The course requires no familiarity with East Asian history or languages..","An introduction to the literature  art  religion and philosophy of China and Japan and Korea from antiquity to ca. 1400  with a special focus on \"the classics of literature and art\". Readings are focused on primary texts in translation  and complemented by museum visits and films. Students are encouraged to enroll in HUM/EAS/COM 234 which will continue the course up to the present. First year students are welcome. No knowledge of East Asian languages or history required."
"1152","008298","Microeconomics Analysis (Accelerated)","Marc Fleurbaey","WWS 511","","","Course covers many key concepts from microeconomic theory  including consumer and producer theory  competitive markets  market power  information and contracts. Emphasis of the course is on developing a formal  model-based treatment of these subjects and applying them to various relevant policy issues. The course is intended for those students who are already familiar with microeconomic concepts (at the level of 511c) and have an appropriate level of mathematical proficiency  including knowledge of multivariate calculus (including constrained optimization)  basic probability  and some familiarity with linear algebra."
"1152","001375","The World of the Middle Ages","Sara S. Poor","MED 227 HUM 227","LA","","An introduction to medieval culture in Western Europe from the end of the classical world to ca. 1400. The course focuses on themes such as the medieval concepts of self  humanity  and God; nation-building  conquest and crusade; relations among Christians  Jews  and Moslems; literacy  heresy  and the rise of vernacular literature; gender  chivalry  and the medieval court. Material approached through various cultural forms and media; some lectures by invited guest lecturers. Seminar discussion format with some lecturing."
"1152","006669","Studies in Spanish Language and Style","Mariana Bono|Monserrat Bores Martinez","SPA 207","","SPA 107 or SPA 108. Also open to students who have completed their Spanish language requirement through the Department's placement test or an AP 5/SP SAT ST 760 score..","An advanced language course designed to increase students' fluency and accuracy in Spanish with an integrated approach to content: classes and assignments draw on various types of texts (literature  film  visual media) that focus on Madrid and Buenos Aires. Students hone their linguistic skills by engaging in discussions about the urban environment  and its cultural and artistic productions. The course aims to raise intercultural awareness and to explore the contexts in which cultural values and meanings are created. Reading and writing assignments cover different genres  and verbal interaction and personal production are actively encouraged."
"1152","003409","England from the Wars of the Roses to the Glorious Revolution","Eleanor K. Hubbard","HIS 368","HA","PDF option is not available to History concentrators..","The two centuries between the Wars of the Roses and the Glorious Revolution saw the end of the feudal order  astonishing revolutions in church and state  a literary renaissance  two ruling queens and one executed king in a deeply patriarchal and hierarchical society  civil wars  the beginnings of the British empire  and the emergence of a recognizably modern society of newspapers  scientific experiments  and political parties. These extraordinary developments were  however  far from being natural or predetermined. This course will explore how such dramatic transformations took place in a society seemingly resistant to change."
"1152","001208","Creative Writing (Literary Translation)","Idra R. Novey","CWR 205","LA","This class is open to any student with fluency in a language in addition to English  by application only. Students apply with either 3-4 pages of original literary translation  or a paragraph explaining why they would like to take the course. See the Creative Writing Program webpage for application information. Please note that this course cannot be audited. Application deadline is April 11  2014..","Practice in the translation of literary works from another language into English supplemented by the reading and analysis of standard works. Criticism by professionals and talented peers encourages the student's growth as both creator and reader of literature. Students MUST be fluent in their chosen language."
"1152","008396","Linear System Theory","Peter J. Ramadge","ELE 521 MAE 547","","","This course covers the fundamentals of linear models for data generation and analysis. The topics covered are important for further study in signal processing  machine learning  communications and feedback control. The focus is on fundamental results but these are illustrated with applications of current interest."
"1152","005664","Quantitative Analysis in Psychological Research","Andrew R. Conway","PSY 503","","","An introduction to quantitative methods in psychological research appropriate for first and second year graduate students. The topics covered include experimental design  null hypothesis significance testing  power  effect size  and confidence intervals. Specific procedures covered include ANOVA  ANCOVA  multiple regression  moderation  and mediation."
"1152","010135","Great Books of the Jewish Tradition","Martha Himmelfarb","JDS 202 REL 202","HA","","This course is intended to introduce students to the classical Jewish tradition through a close reading of portions of some of its great books  including Bible  the rabbinic midrash  the Talmud  Rashi's commentary on the Torah  Mishneh Torah  the Zohar  and the Haggadah. We will pay particular attention to the role of interpretation in forming Jewish tradition."
"1152","008005","Regression and Applied Time Series","Yong Zeng","ORF 405","","ORF 245 and MAT 202.","Regression: linear  nonlinear  nonparametric. Quantile regression. Time series: classical linear models  univariate and multivariate; elements of spectral analysis; stochastic volatility models (ARCH  GARCH  ....); dynamic factor models"
"1152","003472","History: An Introduction to the Discipline","Anthony T. Grafton","HIS 448","HA","","This course  designed for seniors and juniors in the History Department but open to others  will offer an introduction to the discipline of history. Through a series of case studies  students will learn how historians frame problems  ranging in scale from the history of the world to the lives of individuals  and in time from millennia to single years; examine the kinds of evidence and argument that historians employ; study the intellectual and literary problems involved in constructing a substantial piece of historical writing; and investigate the relations between history and memory in the late twentieth century."
"1152","001082","Readings in Modern Chinese Intellectual History","Chih-p'ing Chou|Xin Zou","CHI 411 EAS 411","LA","CHI 403  404  405 and 406  or Instructor's permission.","Designed to give students who have had advanced training in modern Chinese an opportunity for directed readings in their own fields. The focus of readings is modern Chinese intellectual history. One class  two hours of discussion"
"1152","002379","Mathematical Methods of Engineering Analysis I","Clarence W. Rowley","MAE 501 APC 501","","","Methods of mathematical analysis for the solution of problems in physics and engineering. Topics include an introduction to functional analysis  linear analysis & eigenvalue problems for matrices & linear operators  Sturm-Liouville theory  Green's functions for the solution of linear ordinary differential equations and Poisson's equation  and the calculus of variations  and the inverse and implicit function theorems."
"1152","011578","Cities and Suburbs in American History","Alison E. Isenberg","HIS 388 URB 388","HA","PDF option is not available to History concentrators..","From the colonial era to the present  this course weaves together a comprehensive history of American cities and suburbs  cutting across social life  politics  economics  culture  and the built environment. Topics include urban planning and design  public and private spaces  social experience  urban investment and disinvestment  the metropolitan economy  politics and policy  arts and culture  city leadership  and the participation of ordinary people in shaping urban and suburban life."
"1152","009408","Life in the Universe","Christopher F. Chyba|Laura F. Landweber|Tullis C. Onstott","GEO 255 AST 255 EEB 255 CHM 255","STN","At least one course (but two are recommended) in Astrophysics  Biology  Chemistry  Physics or Geology is required. In the case of freshmen  an advanced placement score of 4 or 5 in Chemistry  Biology or Physics is required..","This course introduces students to a new field  Astrobiology  where scientists trained in biology  chemistry  astronomy and geology combine their skills to discover life's origins and to seek extraterrestrial life. Topics include: the origin of life on Earth; the prospects of life beneath the surfaces of Mars and Europa  a moon of Jupiter; and extra-solar planets nearby that offer targets for NASA space telescopes searching for life. 255A is the core course for the Planets and Life certificate."
"1152","011597","Violent Politics","Jacob N. Shapiro","POL 386","SA","Freshman and sophomores may enroll with permission of the instructor..","Governments have tremendous power over our lives and thus the competition over who controls them is always intense and often violent. This course will study various ways in which violence is used to political ends. The larger goal of the course is to understand the sources of violence in political competition and the conditions under which political disputes can be peacefully resolved. Specific forms of violence to be covered include assassination  civil war  ethnic conflict  insurgency  revolution  riots  terrorism  and war."
"1152","008347","Autobiography and Identity","Sara L. Bryant","WRI 137","","","See the Princeton Writing Program website."
"1152","012905","Signals  Yardsticks and Tipping Points of Global Warming and Ocean Environments","Eileen Zerba","FRS 145","STL","","Please see website"
"1152","003195","Middle High German Literature - An Introduction","Sara S. Poor","GER 508 MED 508","","","Introduction to Middle High German language and literature 1100-1300. Selections from Arthurian romance (Parzival  Tristan)  epic (Nibelungenlied)  lyric poetry (Minnesang)  and mysticism (Meister Eckhart  Mechthild von Magdeburg). Additional readings on history and culture also examined."
"1152","005189","Introduction to Condensed Matter Physics","Ali Yazdani","PHY 525","","","Electronic structure of crystals  phonons  transport and magnetic properties  screening in metals  and superconductivity."
"1152","004444","Music in the Renaissance","Rob C. Wegman","MUS 232","LA","","General historical survey of European Art Music in the period 1400-1600  covering such composers as Dufay  Ockeghem  Josquin  Byrd  Palestrina  Lasso  etc."
"1152","001258","Japanese Society and Culture","Amy B. Borovoy","EAS 225 ANT 323","SA","","During the decades after World War II  Japan became the world's second largest economy and a highly educated  technologized society. While Americans once regarded Japan as a land of \"corporate warriors \" today Japan has become known for its popular cultural critiques of environmental destruction and for a gentler variety of capitalism that has weathered economic downturns while preserving a high quality of life for its people. We explore key social issues in Japan today: the contemporary \"birth strike \" gender and popular culture  civil society  medical ethics  difference and disability  adolescence and education."
"1152","001381","Introduction to Microeconomics","Uwe E. Reinhardt","ECO 100","SA","","Economics is the study of how people and societies deal with scarcity. This course focuses on the advantages and disadvantages of market systems for allocating scarce resources."
"1152","004031","Junior Seminar: Introduction to Comparative Literature","Eileen A. Reeves","COM 300","LA","","What does it mean to read comparatively across languages  disciplines  and media? How does Comparative Literature relate to the many cultures  traditions  and literary conventions of a globalized world? Where does translation fit into this scenario? We will address these questions and others by examining Comparative Literature as an historical institution and an evolving discipline. Readings will include a variety of genres such as travel writing  fiction  poetry  literary history and critical theory; the seminar schedule will also accommodate the parallel process of the first junior paper."
"1152","012843","Playing Against Type","Brian E. Herrera","THR 308 GSS 304 LAO 308","LA","","This workshop course for actors  directors and scholars rehearses how to play with and against \"type\" in performance. The course uses scene- and monologue-study to press upon the limits of the conventions of typecasting. Course participants will experiment with cross-gender and cross-cultural casting; mask improvisation; conceptual casting; and performing across age  size  and ability. Throughout  the course engages relevant scholarly literature assessing the transformational act of taking on a role and uses in-class exercises  presentations and performances to press theory into practice (and vice versa)."
"1152","006860","Topics in Domestic Policy Analysis - Managing People and Organizations","Julia S. Rubin","WWS 528","","","This course enhances participants' understanding of their own motivation & behavior  & that of others. Students understand what environments make them most productive & satisfied  how to create most productive work environments for employees  how to manage different types of professional & interpersonal situations. The course uses cases & readings to explore topics of individual motivation  leadership  power & influence  managing conflict  organizational culture  working in teams  communicating effectively  decision making  fostering creativity/innovation  managing change."
"1152","001476","Microeconomics Theory Workshop","Stephen E. Morris","ECO 581","","","Drafts of papers  articles  and chapters of dissertations or books  prepared by graduate students  faculty members  or visiting scholars  are exposed to critical analysis by a series of seminars organized by field. The chief objectives are for the writers to receive the benefit of critical suggestions  for all participants to gain experience in criticism and uninhibited oral discussion  and for students and faculty members to become acquainted with the research work going on in the department. Third- and fourth-year graduate students are expected to attend; first-and second-year students and faculty members are invited to attend."
"1152","000488","Elementary Arabic I","Nancy A. Coffin|Tarek F. Elsayed|Thomas H. Hefter|Anita Husen","ARA 101","","No credit is given for ARA 101 unless it is followed by ARA 102..","This class develops the basic structures and vocabulary for understanding  speaking  writing and reading Modern Standard Arabic  the shared formal variety of Arabic used throughout the Arab world. Students will also gain some familiarity with both Egyptian and Syrian colloquial dialects. Classroom activities are designed to foster communication and cultural competence through comprehension and grammar exercises  skits  conversation  and the use of a variety of audio-visual materials."
"1152","000880","Biochemistry","Daniel T. Grimes|Frederick M. Hughson","MOL 345 CHM 345","STN","MOL 214/215 and CHM 304/304B.","Fundamental concepts of biomolecular structure and function will be discussed  with an emphasis on principles of thermodynamics  binding and catalysis. A major portion of the course will focus on metabolism and its logic and regulation."
"1152","012802","Visualizing Buddhism: Art  Religion  and Philosophy","Eric R. Huntington","REL 207 ART 220","EM","","Art  ritual  and material culture can be powerful expressions of religious belief. This course is organized around conceptual themes governing key philosophies  rituals and art forms in Himalayan Buddhism. Students will gain a basic introduction to Buddhist religion and history  as well as coming to understand the inestimable role of art and material culture in religion  seeing the ways in which artworks can express ideas  epitomize practices  and transmit beliefs. The course will involve topics from the past 2500 years  emphasizing regions of South Asia that include northern India  Nepal  and Tibet."
"1152","012859","Topics in Early Modern European History - The Origins of the Modern State","Yair Mintzker","HIS 558","","","This seminar covers major themes in the comparative study of early modern European states. It is intended for history graduate students who prepare for exams and independent research  but also for students in related disciplines. The seminar uses both classical and contemporary historiography to explore fundamental topics in early modern political history such as the nature of court society and absolutism  religion and confessionalization  the military revolution  and rituals and bureaucratic practices."
"1152","012777","Comparative Race/Ethnicity in the United States","Rosina A. Lozano","HIS 576","","","This course examines the historical approaches to multiracial and multiethnic interactions in the United States. By focusing on the constructions of race and ethnicity through a comparative lens  privileges and societal hierarchy becomes more pronounced and difference more nuanced. Some of the central themes of the course are identity  citizenship  and migration. The majority of readings are from 1850 to the present."
"1152","012301","Audio Journalism - Radio Storytelling in the Digital Age","Bruce B. Auster","JRN 450","SA","Enrollment by application - see course web address.","This course will focus on audio storytelling techniques and the challenge of reporting on national policy-making in an age of social media. Case studies will illustrate the best practices for reporting on stories out of Washington  with an emphasis on national security coverage. Topics may include surveillance and privacy; terrorism and the Boston Marathon bombing; and internal White House debates over troop levels in Afghanistan. The course will address the craft of radio reporting  including different styles of writing; the use of sound; the difference between print and radio; the growing role of social media; and how to conduct interviews."
"1152","008316","Mythmakers  The","Benjamin D. Weber","WRI 105","","","See the Princeton Writing Program website."
"1152","008181","Music of the Classical Period","Scott G. Burnham","MUS 236","LA","","A comprehensive introduction to the historical  aesthetic  and stylistic issues of the music of the Viennese Classical period. Class discussions will focus on the critical analysis of selected musical works by Haydn  Mozart  and Beethoven  as well as on the cultural context of the music."
"1152","010534","Engineering Projects in Community Service (EPICS)","Jay B. Benziger|Michael G. Littman","EGR 251","","EGR 250.","In the Engineering Projects in Community Service (EPICS) program  students earn academic credit for their participation in multidisciplinary design teams that solve technology-based problems for local not-for-profit organizations. The teams are: multidisciplinary--drawing students from across engineering and around the university; vertically-integrated--maintaining a mix of freshmen through seniors each semester; and long-term--each student may participate in a project for up to six semesters. The continuity  technical depth  and disciplinary breadth of these teams enable delivery of projects of significant benefit to the community."
"1152","008322","Contradictions of Freedom in American Capitalism","Ali Aslam","WRI 112","","","See the Princeton Writing Program website."
"1152","012813","Designing Secure Systems","Prateek Mittal","ELE 476","","This course is for seniors and graduate students who wish to develop a background in security. Previous exposure to security is not required..","Our society is increasingly transitioning towards an information-centric paradigm  enabled by pervasive networked computing devices. This has brought concerns about security and privacy to a forefront; attackers can undermine security and privacy by exploiting vulnerabilities in our systems and protocols. This course focuses on fundamental mechanisms that enable security. These include cryptographic mechanisms  architectural techniques  and network-level primitives. We will also study how to leverage interdisciplinary techniques from formal methods and machine learning to secure our systems."
"1152","010456","Thinking Translation: Language Transfer and Cultural Communication","Sandra L. Bermann","TRA 200 COM 209 HUM 209","LA","","What is translation? What is a language? So essential and widespread is translation today that it has become a central analytic term for the contact of cultures  and a paradigm for studying many different aspects of our multilingual world. This course will consider translation as it appeared in the past  but especially as it constructs everyday life in the contemporary world. It will look at issues of anthropology  artificial intelligence  diplomacy  film  law and literature that involve interlingual and intercultural communication. Students should acquire an understanding of the problems and practices of modern translation."
"1152","002991","Evolution and Catastrophes","Gerta Keller","GEO 365","STN","One 200-level GEO course or Geosciences Freshman Seminar..","This course introduces students to the evolution of life and mass extinction's based on a broad survey of major events in Earth history as revealed by the fossil record. Concepts and techniques of paleontology are applied to all aspects  including colonization of the oceans  invasion of land  mass extinction's and evolutionary radiation's. The roles of major catastrophes in the history of life are evaluated  including meteorite impacts  volcanism  climate change  and oceanic anoxia."
"1152","002889","Dare to Know: The Age of Enlightenment","Natasha C. Lee","FRE 351","LA","","What is the Enlightenment? By the end of the eighteenth century  Europeans had traveled the entire globe and the French Revolution had transformed the face of France. This course investigates the era of change and radical thought that precipitated this momentous event. Through novels  fiction  and contemporary theory and film  we'll explore the hopes and shortcomings of the intellectual movement known as Les Lumières. Topics include A Dream of Democracy  Globalizing the Enlightenment  Debates on Race and Sexuality  and Courtly Passions. Texts by Montesquieu  Rousseau  Diderot  Wollestonecraft  and others."
"1152","012885","Socrates: Moral Philosophy and the Philosophical Life","John M. Cooper","FRS 119","EM","","Please see website"
"1152","011684","Queer Theory","Gayle Salamon","ENG 396 GSS 396","LA","","In this course  we will read extensively in the interdisciplinary field of queer theory  from its emergence two decades ago to its present-day articulations. We will explore what is meant by \"queer \" what relation it may or may not have to \"homosexuality\" and \"gay\" and lesbian \" and what challenges it poses to a politics of identity. We will also interrogate the category of \"theory\" itself--what it is  what it does  and what kinds of literary or historical interventions it can perform. Particular attention will be paid to the queering and de-queering of public space."
"1152","001206","Creative Writing (Fiction)","Susan M. Choi|Jeffrey K. Eugenides|A.M. Homes|Sheila M. Kohler|Chang-rae Lee|Fiona Maazel|Patrick J. McGrath|Hanna Pylväinen|Joyce Carol Oates","CWR 203","LA","Please visit the Lewis Center Creative Writing website for application information. Application deadline is April 11  2014. Accepted students will be able to enroll in SCORE May 19th-23rd..","The curriculum allows the student to develop writing skills  provides an introduction to the possibilities of contemporary literature and offers a perspective on the place of literature among the liberal arts. Criticism by practicing writers and talented peers encourages the student's growth as both creator and reader of literature."
"1152","002122","Advanced Topics in Computer Science - Algorithmic Mechanism Design","Mark Braverman|Matt Matthew Weinberg","COS 597","","","Course covers a number of contemporary topics on algorithmic game theory and mechanism design. Potential topics include reductions from mechanism design to algorithm design  the price of anarchy  mechanism design without money  and information elicitation mechanisms. Emphasis will be placed on the algorithmic aspects of these problems."
"1152","012121","Policy Research Seminar","Elizabeth M. Armstrong|Carles Boix|Robert O. Keohane|Marlaine E. Lockheed|Sophie Meunier Aitsahalia|Helen V. Milner|Ashoka Mody|Brandice Canes-Wrone","WWS 403","","","The junior policy research seminar serves to introduce departmental majors to the tools  methods  and interpretations employed in policy research and writing. Students may choose from a range of topics."
"1152","005979","Christian Ethics and Modern Society","Eric S. Gregory","REL 261 CHV 261","EM","","An introduction to Christian ideals of conduct  character  & community  & to modern disputes over their interpretation & application. Are Christian virtues & principles fundamentally at odds with the ethos of liberal democracy oriented toward rights  equality  & freedom? What do Christian beliefs & moral concepts imply about issues related to feminism  racism  & pluralism? What is the relationship between religious convictions  morality  & law? Special emphasis on selected political & economic problems  sexuality & marriage  bioethics  capital punishment  the environment  war  terrorism & torture  & the role of religion in public life."
"1152","012479","Mathematical Modeling in Biology and Medicine","Corina E. Tarnita","EEB 325","","One year of calculus required. However  at the beginning of each new topic  a short tutorial will be given to explain any new concepts and insure that all students have the necessary tools. Ability to use computing software (e.g. Mathematica) encouraged..","How can mathematical modeling help to illuminate biological processes? This course examines major topics in biology through the lens of mathematics  focusing on the role of models in scientific discovery. Students will learn how to build and analyze models using a variety of mathematical tools. Particular emphasis will be placed on evolutionary game theory. Specific topics will include: the evolution of cooperation and of social behavior from bacteria to humans; the evolution of multicellularity; the somatic evolution of cancer; virus dynamics (within host and within populations); and multispecies interactions and the evolution of mutualisms."
"1152","007932","Seminar on Education-Theory and Practice","Anne N. Catena","TPP 401","","Prerequisites: See Teacher Preparation Program requirements. Course requires admission into the Teacher Preparation Program. Enrollment limited to students doing their practice teaching (TPP 402) except by special permission from the program director..","Seminar taken concurrently with Practice Teaching (TPP402). Students investigate the processes of curriculum development and implementation  develop learning goals and rubrics for assessment  study national and local issues in education and their impact on schools  examine current philosophies and effective practices  reflect on their work and evaluate their performance as practice teachers."
"1152","012827","Abraham Lincoln and America  1809-1865","Matthew J. Karp","HIS 470","HA","","No political figure in American history has attracted more scholarly or popular attention than Abraham Lincoln. This course explores the tumultuous middle decades of the American nineteenth century through the life and career of this one man  at once so exceptional and so representative. While tracing Lincoln's biography from the Illinois frontier to the White House  we will explore how his own life was shaped by  and in turn shaped  great national questions of expansion and empire  enterprise and society  slavery and emancipation  and Civil War and Reconstruction."
"1152","005099","Elementary Modern Greek I","Vasiliki Kantzou","HLS 101 MOG 101","","","To set the foundations for acquiring a command of spoken and written Modern Greek. Equal emphasis will be given to speaking  reading  and writing."
"1152","004149","Multivariable Calculus","Jeffrey S. Case|Jonathan Kommemi|Oana I. Pocovnicu|Fabio Giuseppe Pusateri|Sucharit Sarkar|Hanne Vlaeminck","MAT 201","QR","MAT 104 or equivalent..","Vectors in the plane and in space  vector functions and motion  surfaces  coordinate systems  functions of two or three variables and their derivatives  maxima and minima and applications  double and triple integrals  vector fields and Stokes's theorem."
"1152","005198","Advanced Condensed Matter Physics II","Bogdan A. Bernevig","PHY 536","","","Course introduces and present ongoing theoretical investigations of new research topics in condensed matter physics: topological insulators and Chern numbers  topological superconductors  the fractional quantum Hall effect and non-abelian statistics  as well as new high-temperature superconductors. The techniques needed to deal with such systems  such as Chern numbers  topological band theory  Berry phases  conformal field theory  Chern-Simons theory  t-J models  Gutzwiller wavefunctions  Hubbard models  are explained."
"1152","001449","Economics and Politics","Faruk R. Gul|Wolfgang Pesendorfer","ECO 520 POL 577","","","Focused on analytical models of political institutions  this course is organized around canonical models and their applications. These include: voting models  menu auctions  models of reputation and cheap talk games. These models are used to explain patterns of participation in elections  institutions of congress  lobbying  payments to special interest groups and other observed phenomena."
"1152","001066","Intensive Elementary Chinese","Jianfei Chen|Shutan Dong","CHI 103","","","Designed for students who already have some familiarity with spoken Mandarin. The course will emphasize reading and writing skills  and how to analyze grammar. Students who speak Mandarin with non-standard accents will be trained in standard pronunciation."
"1152","002615","Topics in the Renaissance - Utopia: Fiction and Critique","Bradin T. Cormack","ENG 328","LA","","Thomas More's Utopia (1516) is one of the central texts of English and European humanism. This course introduces More's complex meditation on the ideal republic  and on the relation of philosophy to politics  through a close analysis of his text and through a survey of later Utopias from the seventeenth through nineteenth centuries. Authors include More  Shakespeare  Bacon  Cavendish  Bellamy  and Morris."
"1152","008457","Ethics and Technology: Engineering in the Real World","Jay B. Benziger|Bruce E. Koel","CBE 260 EGR 260","EM","","This course examines engineering as a profession and the responsibilities of that profession to society. Professional responsibilities of engineers are compared to those of lawyers  doctors  scientists and businessmen. Ethical theories are introduced as frameworks to guide decisions of technology implementation. Simple quantitative decision making concepts  including risk-benefit analysis  are introduced as a method for engineers to make ethically optimal choices."
"1152","002924","Romanticism - Ecocriticism and French Nature-Writing","Göran Magnus Blix","FRE 521","","","The purpose of this seminar is twofold: to provide a practical guide to the burgeoning field of ecocriticism through an overview of its critical canon; and to shed new light on the French Romantic tradition by reading it through an environmental lens. We will look at landscape painting and poetry  nature writing  animal depictions  and orientalist works from Rousseau to Michelet  and  in the process  analyze nature's shifting status as mere background  hostile other  sublime landscape  vital milieu  intimate place  and full-fledged agent. Topics include biocentrism  ecofeminism  vitalism  postcolonialism  animals  and eco-cosmopolitanism."
"1152","005173","Modern Physics II: Nuclear and Elementary Particle Physics","Kirk T. McDonald","PHY 406","STN","PHY 304 and 305.","Introduction to the Standard Model of particle physics describing elementary particles and their interactions. Specific topics include symmetries and conservation laws; electromagnetic  weak  and strong interactions between quarks  leptons  and gauge bosons; and experimental methods in particle physics. Selected topics covering current research in high energy physics will also be discussed."
"1152","012895","Jewish American Literature: Where Are You Going  Where Have You Been?","Jennifer W. Gilmore","FRS 123","LA","","Please see website"
"1152","001043","Principles of Macromolecular Structure: Protein Folding  Structure and Design","Michael H. Hecht|Grant S. Murphy","CHM 542 MOL 542","","","This course is taught from the scientific literature. We begin the semester with several classic papers on protein folding. As the semester progresses  we read about protein structure  stability  and folding pathways. The latter part of the semester focuses on recent papers describing new research aimed toward the construction of novel proteins from \"scratch.\" These papers cover topics ranging from evolution in vitro to computational and rational design. The course ends by discussing the possibility of creating artificial proteomes in the laboratory  and further steps toward synthetic biology."
"1152","001477","Microeconomic Policy","Jan K. De Loecker","ECO 581","","","oh  dear"
"1152","012930","Becoming a 21st Century Scientist: Modern Scientific Communication","Alison E. Gammie","MOL 533","","","This course is designed to teach core competencies needed to succeed as an independent scientist. Students develop skills in (1) knowledge acquisition; (2) critically evaluating scientific findings; (3) formulating questions that push forward the boundaries of science; (4) developing testable hypotheses; (5) creating an innovative research plan employing discipline-specific techniques and the appropriate controls; (6) writing a well-organized  logical and succinct research proposal; and (7) become proficient in communicating knowledge  research findings and defending ideas through verbal presentations."
